Name,Category ID,Category Name,Latitude,Longitude,Popularity,Price,Rating
"HSL 4043 Herttoniemi , Laituri 3",19043,Bus Stop,60.194962,25.031228,0.9870360791413425,Not Listed,0.0
Haapasalon hatsapuri,13098,Caucasian Restaurant,60.194828,25.028226,0.4427372947109789,Not Listed,0.0
Kulma - Keittiö & Baari,13027,Bistro,60.260075,24.955426,0.98389208586577,Not Listed,7.8
HSL 2288 Torpparinmäentie,19043,Bus Stop,60.256835,24.943981,0.9196786499418078,Not Listed,0.0
Hsl 2287,19043,Bus Stop,60.2562,24.938075,0.0666219449114186,Not Listed,0.0
HSL 2286 Kuusmiehentie,19043,Bus Stop,60.255682,24.937349,0.933434630803052,Not Listed,0.0
HSL 2285 Rakovalkeantie,19043,Bus Stop,60.254186,24.93861,0.585235354972197,Not Listed,0.0
HSL 2283 Tervastie,19043,Bus Stop,60.252812,24.940967,0.3207358075779128,Not Listed,0.0
HSL 2284 Rakovalkeantie,19043,Bus Stop,60.252814,24.940171,0.9423089357299884,Not Listed,0.0
"Levanto, Paloheinä",13064,Pizzeria,60.256234,24.933617,0.5923719772403983,Most Affordable,0.0
HSL 2294 Asessorintie,19043,Bus Stop,60.259194,24.953104,0.603072869520238,Not Listed,0.0
HSL 2298 Fallintori,19043,Bus Stop,60.261935,24.950776,0.2978468899521531,Not Listed,0.0
HSL 2299 Laamanninpuisto,19043,Bus Stop,60.262434,24.951187,0.4582390404758826,Not Listed,0.0
Custom Kitchen Oy Ltd,13065,Restaurant,60.262552,24.946398,0.0,Not Listed,0.0
Hammas Karhu,15007,Dentist,60.25282,24.936089,0.0,Not Listed,0.0
Magi Oy,10000,Arts and Entertainment,60.252747,24.934932,0.0,Not Listed,0.0
Fiore Ristorante,13236,Italian Restaurant,60.195161,25.030195,0.6334782749256433,Affordable,0.0
Fiona Ristorante,13236,Italian Restaurant,60.195161,25.030195,0.5742435018750808,Affordable,0.0
HSL 4049 laituri 10,19043,Bus Stop,60.19506,25.031109,0.941702767360662,Not Listed,0.0
"HSL 4048 Herttoniemi , Laituri 9",19043,Bus Stop,60.19506,25.031109,0.9296763869132292,Not Listed,0.0
Ponzu Töölö,13193,Poke Restaurant,60.195334,25.033827,0.6101933272985904,Not Listed,0.0
Paloheinän ulkoilumaja,13034,Café,60.255443,24.91692,0.9890081469028836,Most Affordable,7.0
Hsl 2254,19043,Bus Stop,60.254761,24.917753,0.9836981119875856,Not Listed,0.0
Paloheinän portaat,16019,Hiking Trail,60.255498,24.916965,0.9829949566791673,Not Listed,0.0
Paloheinän luontopolut,16019,Hiking Trail,60.256462,24.91726,0.9852418207681366,Not Listed,0.0
Paloheinän Pururata,16019,Hiking Trail,60.255483,24.922533,0.9517974912711756,Not Listed,0.0
HSL 2252 Kivimäki,19043,Bus Stop,60.252849,24.91907,0.2394284236389499,Not Listed,0.0
HSL 2250 Repovuori,19043,Bus Stop,60.252751,24.91919,0.7003669339195655,Not Listed,0.0
Arkimoiden Gurme Keittiö,13068,American Restaurant,60.248213,24.926318,0.4069814431656537,Affordable,0.0
HSL 2262 Pitkämäentie,19043,Bus Stop,60.248685,24.928798,0.9320848959006852,Not Listed,0.0
Rihtniemi Dental Oy,15007,Dentist,60.25074,24.93059,0.0,Not Listed,0.0
Helsingin kaupunginkirjasto Käpylän kirjasto,12080,Library,60.21082,24.947052,0.9893960946592525,Not Listed,7.2
HSL 2136 Mäkelänkatu,19043,Bus Stop,60.20879,24.943987,0.9764402560455192,Not Listed,0.0
Dylan Corner,13065,Restaurant,60.19596,24.947075,0.9632985257985258,Not Listed,0.0
Maritori,13336,Scandinavian Restaurant,60.195848,25.042129,0.9172135652398812,Affordable,7.5
Pizzeria Kortteli,13064,Pizzeria,60.195822,25.038318,0.9353905340747446,Most Affordable,0.0
Bistro Del Mar,13027,Bistro,60.195927,25.038305,0.9760684727789992,Not Listed,0.0
Royal Nepal,13194,Himalayan Restaurant,60.195284,24.958067,0.9752683305314884,Not Listed,0.0
UniCafe Exactum,13065,Restaurant,60.204301,24.962003,0.0,Not Listed,0.0
Ravintola Fresco,13030,Buffet,60.196633,25.043774,0.1778497995603258,Not Listed,0.0
Linna Burgers,13031,Burger Joint,60.198017,25.046613,0.1281359110306478,Most Affordable,0.0
HSL 1433106 Asentajanpuisto,19043,Bus Stop,60.198526,25.041249,0.7198208974524763,Not Listed,0.0
Swagatam,13194,Himalayan Restaurant,60.208465,24.978184,0.9742095564463984,Not Listed,7.0
Parmesan Arabia Pizza & Salad,13064,Pizzeria,60.207807,24.977741,0.9822675546359756,Most Affordable,6.8
HSL 3492 Arabiankatu,19043,Bus Stop,60.207157,24.974915,0.2499191775507565,Not Listed,0.0
The Bro’s Burger,13031,Burger Joint,60.208449,24.974584,0.9727385878701668,Most Affordable,0.0
Metropolia Library (Metropolian kirjasto),12031,College Library,60.209173,24.976077,0.47398325358851673,Not Listed,0.0
HSL 3029 Kumpulan kampus,19043,Bus Stop,60.20541,24.970487,0.9817907021854392,Not Listed,0.0
Tornado,13049,Diner,60.20953,24.969198,0.3254962498383551,Most Affordable,0.0
HSL 3598 Intiankatu,19043,Bus Stop,60.208041,24.966378,0.9440708651234967,Not Listed,0.0
HSL 3599 Intiankatu,19043,Bus Stop,60.208034,24.966273,0.4540686020949179,Not Listed,0.0
Kuwano,13276,Sushi Restaurant,60.202898,24.968119,0.4515469416785206,Affordable,0.0
HSL 3037 Kumpulan kampus,19043,Bus Stop,60.203005,24.967311,0.9547475106685632,Not Listed,0.0
HSL 3596 A. I. Virtasen aukio,19043,Bus Stop,60.206027,24.962727,0.9325779128410708,Not Listed,0.0
UniCafe Physicum,10000,Arts and Entertainment,60.204965,24.96255,0.9598716539506011,Not Listed,0.0
Stiftelsen Arcada bibliotek,12031,College Library,60.201149,24.966181,0.8547297297297297,Not Listed,0.0
Helsingin yliopisto Kumpulan kampuskirjasto,12031,College Library,60.205037,24.962011,0.2837757015388594,Not Listed,0.0
Diakonia-ammattikorkeakoulun kirjasto,12031,College Library,60.199022,24.96911,0.2113668692616061,Not Listed,0.0
HSL 4053 Herttoniemen kirkko,19043,Bus Stop,60.197988,25.031732,0.7516730246993405,Not Listed,0.0
Ravintola Arabianranta,13034,Café,60.208851,24.976808,0.9405874175611018,Not Listed,0.0
Kuusiluodon Pitkospuut,16019,Hiking Trail,60.206575,24.995858,0.4766827233932497,Not Listed,0.0
Suomen Hammasimplanttikeskus Oy,15007,Dentist,60.209133,24.963691,0.0,Not Listed,0.0
HSL 4009 Konemestarinkatu,19043,Bus Stop,60.199033,25.037581,0.9235742919953446,Not Listed,0.0
Hanko Aasia,13276,Sushi Restaurant,60.2369,24.89102,0.6506126341652657,Affordable,6.7
Espresso House,13035,Coffee Shop,60.236825,24.890659,0.9679781456097244,Most Affordable,6.1
Golden Pizza Kebab,13064,Pizzeria,60.242397,24.88498,0.6108318246476141,Most Affordable,5.8
HSL 2315/2316 Maununnevantie,19043,Bus Stop,60.243441,24.898983,0.9333699728436572,Not Listed,0.0
Kalliot,13007,Beer Garden,60.242715,24.900776,0.1171440579335316,Most Affordable,0.0
HSL 1952/1953 Kaarelantie,19043,Bus Stop,60.244059,24.891324,0.9564366998577524,Not Listed,0.0
HSL 2320 Perhekunnantie,19043,Bus Stop,60.248133,24.893475,0.9282296650717704,Not Listed,0.0
Hsl 2260,19043,Bus Stop,60.247853,24.889063,0.8336916461916463,Not Listed,0.0
HSL 2313/2314 Venäläinen koulu,19043,Bus Stop,60.238417,24.901726,0.936901913875598,Not Listed,0.0
HSL 1949 Kaarelankulku,19043,Bus Stop,60.237977,24.898078,0.9472310228889176,Not Listed,0.0
Hammaslääkäriasema Hammaskaari,15007,Dentist,60.242568,24.886017,0.6683046683046683,Not Listed,0.0
Midori Sushi,13276,Sushi Restaurant,60.24168,24.886084,0.1226561489719384,Affordable,0.0
HSL 1698 Kannelmäen ostoskeskus,19043,Bus Stop,60.242293,24.884994,0.3799948273632484,Not Listed,0.0
HSL 1702 Runonlaulajantie,19043,Bus Stop,60.246402,24.884385,0.6539586835639467,Not Listed,0.0
Vanhaistenpuiston koira-aitaus,16033,Dog Park,60.242094,24.884333,0.9483382904435536,Not Listed,0.0
Bangcook Thai Street Food,13352,Thai Restaurant,60.237405,24.891534,0.9083877537824906,Affordable,0.0
Friends & Brgrs,13031,Burger Joint,60.237323,24.891069,0.977151493598862,Most Affordable,0.0
Pizzeria Victorian,13065,Restaurant,60.238282,24.887973,0.6432982025087288,Not Listed,0.0
Bangcook,13352,Thai Restaurant,60.237206,24.890873,0.42848021466442515,Affordable,0.0
Hsl 1701,19043,Bus Stop,60.244895,24.882153,0.9529128410707358,Not Listed,0.0
Pizzeria Luna,13064,Pizzeria,60.238103,24.887627,0.7032038018880125,Most Affordable,0.0
Po kay,13332,Salad Restaurant,60.236831,24.890764,0.0271563429458166,Most Affordable,0.0
HSL 1684 Pelimannintie,19043,Bus Stop,60.237637,24.887743,0.98693909220225,Not Listed,0.0
Henkilöstöravintola Klemente Oy,13065,Restaurant,60.245439,24.894051,0.0,Not Listed,0.0
Vesa Huvinen HLL,15007,Dentist,60.240641,24.897877,0.0,Not Listed,0.0
HSL 3065/3066 Valtimontie,19043,Bus Stop,60.214863,24.964624,0.9542706582180266,Not Listed,0.0
Ravintola Siilinpesä,13003,Bar,60.2067,25.044314,0.9800934307513256,Most Affordable,6.6
Ravintola Pikku Hukka,13336,Scandinavian Restaurant,60.204537,25.034848,0.9808612440191388,Affordable,6.4
Kakkugalleria,13002,Bakery,60.199743,25.04056,0.9784042415621363,Most Affordable,0.0
Hua Tian Ravintola,13072,Asian Restaurant,60.201831,25.044579,0.0260652398810293,Affordable,0.0
Papan lounas & pizza,13034,Café,60.204694,25.050935,0.939092202250097,Most Affordable,0.0
HSL 4059 Kettutie,19043,Bus Stop,60.205814,25.0368,0.2029047588258114,Not Listed,0.0
HSL 2333 Serkustentie,19043,Bus Stop,60.256273,24.897675,0.5333392603129445,Not Listed,0.0
HSL 1954 Kalannintie,19043,Bus Stop,60.251864,24.883593,0.944216345532135,Not Listed,0.0
Juha Nikkilä,15007,Dentist,60.250403,24.890361,0.0,Not Listed,0.0
Ravintola Karelia,13049,Diner,60.215062,24.956918,0.069377990430622,Most Affordable,0.0
Kahvila Verso,13034,Café,60.203765,25.033413,0.9629994827363249,Affordable,7.9
Kotipizza Roihuvuori,13034,Café,60.202502,25.058797,0.9582228759860338,Most Affordable,6.9
Cafe Viikki,13034,Café,60.210703,25.055504,0.933943812233286,Most Affordable,5.8
Pizzeria Foxy Bear,13032,"Cafe, Coffee, and Tea House",60.20452,25.033738,0.971291866028708,Most Affordable,5.6
HSL 4011 Muuntajankatu,19043,Bus Stop,60.206622,25.04814,0.7148583990689253,Not Listed,0.0
HSL 4178 Siilitie,19043,Bus Stop,60.207749,25.045979,0.9377101383680332,Not Listed,0.0
HSL 4175 Mekaanikonkatu,19043,Bus Stop,60.205225,25.048481,0.1206921634553213,Not Listed,0.0
HSL 4061 Kettukuja,19043,Bus Stop,60.207247,25.041276,0.7879784688995214,Not Listed,0.0
HSL 4180 Kettukuja,19043,Bus Stop,60.207348,25.040362,0.7611858269753006,Not Listed,0.0
HSL 4179 Kettukuja,19043,Bus Stop,60.207625,25.04059,0.796852773826458,Not Listed,0.0
The Royal Namaskaar,13199,Indian Restaurant,60.204736,25.05077,0.9291348765032976,Affordable,0.0
Hsl 4228,19043,Bus Stop,60.204743,25.050875,0.9232267554635977,Not Listed,0.0
King Kebab,13288,Kebab Restaurant,60.205866,25.052901,0.9504154273891116,Not Listed,0.0
Herttopizza,13064,Pizzeria,60.205922,25.052947,0.9117095564463984,Most Affordable,0.0
Lounaskahvila Triangeli,13030,Buffet,60.201994,25.043816,0.6888820638820639,Not Listed,0.0
Papida,13064,Pizzeria,60.205961,25.053578,0.223344756239493,Most Affordable,0.0
HSL 4060 Kettutie,19043,Bus Stop,60.20542,25.036375,0.216951700504332,Not Listed,0.0
Tandoori House,13199,Indian Restaurant,60.201375,25.044003,0.3189738781844045,Affordable,0.0
Oral hammaslaboratorio,15007,Dentist,60.209527,25.052636,0.933046683046683,Not Listed,0.0
HSL 4063 Siilitie 9,19043,Bus Stop,60.210025,25.037786,0.9189027544290702,Not Listed,0.0
Wintiimi,13049,Diner,60.209827,25.054081,0.5853323419112892,Most Affordable,0.0
HSL 4226 Prinsessantie,19043,Bus Stop,60.206335,25.05708,0.9506174835122204,Not Listed,0.0
Ravintola Ski Hill' s Street Bar,13003,Bar,60.203823,25.032663,0.92425320056899,Affordable,0.0
HSL 4232 Roihupelto,19043,Bus Stop,60.209364,25.056791,0.976989848700375,Not Listed,0.0
Restaurant Taste of Uighur,13072,Asian Restaurant,60.211146,25.054174,0.9601060390534076,Affordable,0.0
Hsl 4065,19043,Bus Stop,60.212848,25.041816,0.9670244407086512,Not Listed,0.0
Hsl 4066,19043,Bus Stop,60.212285,25.038657,0.96131837579206,Not Listed,0.0
HSL 4247 Roihupelto,19043,Bus Stop,60.209185,25.05814,0.0241739945687314,Not Listed,0.0
HSL 4231 Roihupelto,19043,Bus Stop,60.209504,25.058204,0.9577460235354972,Not Listed,0.0
Ravintola Factory Roihupelto,13065,Restaurant,60.211067,25.056304,0.9800206905470064,Not Listed,0.0
HSL 4224 Prinssintie,19043,Bus Stop,60.203042,25.059045,0.983657700762964,Not Listed,0.0
HSL 4225 Prinsessantie,19043,Bus Stop,60.209475,25.058579,0.3388319539635329,Not Listed,0.0
Nordic Institute of Dental Education Ltd,12009,Education,60.198245,25.043511,0.6427971033234191,Not Listed,0.0
Planmeca,11124,Office,60.198226,25.043195,0.9654645674382516,Not Listed,0.0
Savalan Pizzeria,13064,Pizzeria,60.202368,25.059186,0.2206452864347601,Most Affordable,0.0
Kulmapotku,13015,Karaoke Bar,60.202368,25.059186,0.9145221776800724,Affordable,0.0
Willy's Pub,13010,Dive Bar,60.202368,25.059186,0.2798315660157765,Most Affordable,0.0
HSL 4235 Viilarintie,19043,Bus Stop,60.210748,25.057936,0.5898260700892279,Not Listed,0.0
HSL 4056 Majavatie,19043,Bus Stop,60.201788,25.031182,0.9515469416785206,Not Listed,0.0
Hsl 4069,19043,Bus Stop,60.214402,25.042302,0.9193068666752876,Not Listed,0.0
Herttoniemen portaat,16019,Hiking Trail,60.203276,25.028921,0.9699421311263416,Not Listed,0.0
Pitkäkosken ulkoilumaja,13034,Café,60.26602,24.898214,0.9675821156084314,Most Affordable,8.0
Che Buono Ristorante,13236,Italian Restaurant,60.259709,24.886452,0.99266132160869,Affordable,0.0
HSL 2338 Edita,19043,Bus Stop,60.261362,24.886017,0.5574890081469028,Not Listed,0.0
Morning Deli,13049,Diner,60.262126,24.885648,0.0073144316565369,Most Affordable,0.0
Pitkäkosken koira-aitaus,16033,Dog Park,60.263844,24.894532,0.9449114185956292,Not Listed,0.0
HSL 2335 Kuninkaantammentie,19043,Bus Stop,60.263765,24.885002,0.4805217897323161,Not Listed,0.0
Ravintola Painike,13065,Restaurant,60.262648,24.882292,0.6132080046553731,Not Listed,0.0
HSL 1956 Kappatie,19043,Bus Stop,60.258385,24.877994,0.9298622785464892,Not Listed,0.0
HSL 1957 Kappatie,19043,Bus Stop,60.26044,24.877291,0.7748448208974524,Not Listed,0.0
HSL V1699 Silvolan teoll.alue,19043,Bus Stop,60.265071,24.881592,0.9517823439336206,Not Listed,0.0
HSL V1619 Silvolan teoll. alue,19043,Bus Stop,60.265957,24.88232,0.0714005911470389,Not Listed,0.0
Korpipolku,16019,Hiking Trail,60.265168,24.905486,0.4492435018750808,Not Listed,0.0
Gaius-Säätiö / Heseva-lounasravintola,13065,Restaurant,60.215283,24.955406,0.9573580757791283,Not Listed,7.2
HSL 2435 Koskelantie,19043,Bus Stop,60.209312,24.945612,0.976690805638174,Not Listed,0.0
HSL 2437/2438/2439 Käpylänaukio,19043,Bus Stop,60.212536,24.944281,0.9823483770852193,Not Listed,0.0
Ristorante Ravello,13236,Italian Restaurant,60.213252,24.943974,0.960510151299625,Affordable,0.0
Vauvauinti Kultakalat,18076,Swim School,60.21527,24.955196,0.9524683175998966,Not Listed,0.0
Pieni Kirahvi Oy Ab,13065,Restaurant,60.199708,25.04083,0.0,Not Listed,0.0
P.U.B Vihreä Omena Oy,13065,Restaurant,60.199043,25.043671,0.0,Not Listed,0.0
Pitopalvelu Kekäläinen Avoin yhtiö,13032,"Cafe, Coffee, and Tea House",60.204398,25.048695,0.0,Not Listed,0.0
Thai Papaya Herttoniemi,13065,Restaurant,60.199587,25.04821,0.0,Not Listed,0.0
Matkahuolto asiamies Herttoniemi,19042,Bus Station,60.19578,25.036788,0.0,Not Listed,0.0
HSL 1694/1695 Soittajankuja,19043,Bus Stop,60.241499,24.87578,0.939876180007759,Not Listed,0.0
Ristorante Della Atena Kannelmäki,13064,Pizzeria,60.239711,24.87491,0.302275960170697,Most Affordable,0.0
Pizzataxi Kannelmäki,13032,"Cafe, Coffee, and Tea House",60.239239,24.874921,0.9483463726884779,Most Affordable,0.0
Kannel Pub,13003,Bar,60.239191,24.874981,0.9636056511056511,Affordable,0.0
HSL 1690 Kanneltalo,19043,Bus Stop,60.239093,24.8751,0.0705903271692745,Not Listed,0.0
HSL 1693 Trumpettitie,19043,Bus Stop,60.240444,24.873222,0.4997736971421181,Not Listed,0.0
HSL 1640 Kannelmäen asema,19043,Bus Stop,60.240493,24.873163,0.9868744342428551,Not Listed,0.0
Hsl 1692,19043,Bus Stop,60.240167,24.872995,0.6531019656019657,Not Listed,0.0
HSL 1691 Kanneltalo,19043,Bus Stop,60.238754,24.874722,0.93214955386008,Not Listed,0.0
Ravintola Rumpu Oy,13034,Café,60.23865,24.874736,0.2304167205482995,Most Affordable,0.0
Pub Päätön Kana,13010,Dive Bar,60.214037,24.943922,0.9791316436053277,Most Affordable,6.5
Koskelan Hammaslääkäriasema Oy,15007,Dentist,60.215029,24.960577,0.6952589551273762,Not Listed,0.0
HSL 3059 Kalervonkatu,19043,Bus Stop,60.208515,24.947147,0.9667011509116772,Not Listed,0.0
Ravintola Sunkosi,13194,Himalayan Restaurant,60.206631,25.042363,0.9521854390275444,Not Listed,7.2
Chang Khao,13352,Thai Restaurant,60.204775,25.034446,0.2377796456743825,Affordable,0.0
HSL 4010 Muuntajankatu,19043,Bus Stop,60.206003,25.044935,0.5803455967929653,Not Listed,0.0
Chernobil,13007,Beer Garden,60.204631,25.033829,0.7155373076425708,Most Affordable,0.0
HSL 4010 Siilitie,19043,Bus Stop,60.20556,25.044569,0.0062637398163713,Not Listed,0.0
HSL 4177 Siilitie,19043,Bus Stop,60.20556,25.044569,0.9545535367903788,Not Listed,0.0
Ravintola Erätupa,13199,Indian Restaurant,60.204315,25.03297,0.1790459718091297,Affordable,0.0
HSL 4241 Levytie,19043,Bus Stop,60.211703,25.048749,0.5486227854648907,Not Listed,0.0
Kang Thai Lounasravintola,13352,Thai Restaurant,60.211449,25.049736,0.49395448079658594,Affordable,0.0
Lounaskahvila Pelto,13065,Restaurant,60.211081,25.053123,0.795422216474848,Not Listed,0.0
HSL 4237 Putkitie,19043,Bus Stop,60.209709,25.053884,0.8191355230828915,Not Listed,0.0
HSL 4230 Pikkupurontie,19043,Bus Stop,60.206713,25.053003,0.9280195267037371,Not Listed,0.0
Koiraparkki Herttoniemi,16033,Dog Park,60.205108,25.051676,0.9832131772921248,Not Listed,0.0
Pizza 4U,13064,Pizzeria,60.201802,25.044954,0.4834394801500065,Most Affordable,0.0
Pizza 4U,13064,Pizzeria,60.201747,25.044908,0.0270351092719513,Most Affordable,0.0
Kulta Feeniks ravintola,13034,Café,60.209713,25.054785,0.9435293547135654,Most Affordable,0.0
House Of Chen Oy,13065,Restaurant,60.208507,25.038726,0.0,Not Listed,0.0
Star Pizza,13064,Pizzeria,60.238772,24.873343,0.1278207034785982,Most Affordable,0.0
Luutnantinpolku 7,12080,Library,60.246252,24.867138,0.7542997542997542,Not Listed,0.0
Nokian Sushi,13276,Sushi Restaurant,60.240201,24.867748,0.3145043967412388,Affordable,0.0
HSL 1546 Puustellinpolku,19043,Bus Stop,60.242898,24.863092,0.9877392344497608,Not Listed,0.0
HSL 1550 Malminkartanon asema,19043,Bus Stop,60.247425,24.864118,0.9251584120005172,Not Listed,0.0
Tunelit Oy,13065,Restaurant,60.24344,24.879066,0.0,Not Listed,0.0
Hsl 2193,19043,Bus Stop,60.207798,24.941578,0.9610516617095564,Not Listed,0.0
Hsl 2194,19043,Bus Stop,60.207803,24.939989,0.9462126600284496,Not Listed,0.0
HSL 3140 Käpylän asema,19043,Bus Stop,60.221077,24.947325,0.9496476141212984,Not Listed,0.0
Viilarin koulutuskenttä,16033,Dog Park,60.218131,25.045684,0.7490624595887754,Not Listed,0.0
HSL 4242 Myllärintie,19043,Bus Stop,60.218581,25.047851,0.9347358722358724,Not Listed,0.0
HSL 4243 Myllärintie,19043,Bus Stop,60.218389,25.04899,0.937960687960688,Not Listed,0.0
Hsl 4252,19043,Bus Stop,60.215451,25.059232,0.8457907668433984,Not Listed,0.0
HSL 4297 Mamsellimyllynkatu,19043,Bus Stop,60.218145,25.059465,0.4645997672313461,Not Listed,0.0
Casa de Burjo,13026,BBQ Joint,60.217802,24.959573,0.2805993792835898,Affordable,0.0
Hesburger,13031,Burger Joint,60.209725,25.061779,0.9792609595241174,Most Affordable,4.9
HSL 4248 Varikkotie,19043,Bus Stop,60.209201,25.066035,0.8871718608560714,Not Listed,0.0
HSL 4233 Ratasmyllyntie,19043,Bus Stop,60.208946,25.067022,0.2621395318763739,Not Listed,0.0
Ravintola & Classico,13064,Pizzeria,60.209314,25.068723,0.970621039699987,Most Affordable,0.0
HSL 4774 Roihuvuoren vanhaink,19043,Bus Stop,60.203605,25.062204,0.6679813785076943,Not Listed,0.0
HSL 4253 Kauppamyllyntie,19043,Bus Stop,60.215988,25.063668,0.845782684598474,Not Listed,0.0
HSL 4207 Roihuvuoren kirkko,19043,Bus Stop,60.201837,25.061639,0.9580127376180008,Not Listed,0.0
Celia - Näkövammaisten kirjasto,12080,Library,60.208086,25.073494,0.3169533169533169,Not Listed,0.0
HSL 4205 Vuorenpeikontie,19043,Bus Stop,60.201052,25.059993,0.9606313849734902,Not Listed,0.0
HSL 4208 Kreijarinkuja,19043,Bus Stop,60.2017,25.064519,0.7791607396870553,Not Listed,0.0
HSL 4204 Vuorenpeikontie,19043,Bus Stop,60.200743,25.059238,0.9371928746928748,Not Listed,0.0
Hiisi Outdoor Ky,13065,Restaurant,60.20386,25.05613,0.0,Not Listed,0.0
Restinga Oy,13065,Restaurant,60.20173,25.060752,0.0,Not Listed,0.0
Ganapati Oy,13065,Restaurant,60.206959,25.073958,0.0,Not Listed,0.0
Kartanonhaan koira-aitaus,16033,Dog Park,60.237826,24.86341,0.8097601189706453,Not Listed,0.0
HSL 4209 Kreijarinkuja,19043,Bus Stop,60.201576,25.065912,0.27543482477693,Not Listed,0.0
Cafe Sose,13034,Café,60.213305,24.957364,0.932585995085995,Most Affordable,7.1
Kotipizza,13064,Pizzeria,60.216366,24.955103,0.9731750290960818,Most Affordable,0.0
HSL 3064 Joukolan puisto,19043,Bus Stop,60.212362,24.954895,0.9454771757403336,Not Listed,0.0
Ravintola El Karim,13032,"Cafe, Coffee, and Tea House",60.212059,24.954247,0.948855554118712,Not Listed,0.0
HSL 4211 Tulisuonkuja,19043,Bus Stop,60.202799,25.073809,0.9692066468382258,Not Listed,0.0
Helsingin kaupunki Malminkartanon kirjasto,12080,Library,60.246166,24.859999,0.978072869520238,Not Listed,6.7
Lounasravintola Kuusenkerkkä,13049,Diner,60.236742,24.85874,0.6194798267166688,Most Affordable,0.0
HSL 1573 Ruosilanpolku,19043,Bus Stop,60.238333,24.85487,0.6256708263287211,Not Listed,0.0
Ravintola Willihanhi,13065,Restaurant,60.246509,24.861277,0.964316888658994,Not Listed,0.0
Olutravintola Malmgård,13006,Beer Bar,60.247278,24.861808,0.9600817923186344,Not Listed,0.0
X3M Ravintolat Oy,13065,Restaurant,60.243581,24.858974,0.0,Not Listed,0.0
Hsl Porolahti 4183,19043,Bus Stop,60.204734,25.074512,0.1134666364929522,Not Listed,0.0
Hesburger Stockmann,13145,Fast Food Restaurant,60.204981,25.075115,0.4097132419500841,Most Affordable,0.0
HSL 4213 Marjaniemientie,19043,Bus Stop,60.204147,25.07692,0.9515711884132936,Not Listed,0.0
HSL 1549 Luutnantinpolku,19043,Bus Stop,60.244697,24.864966,0.7542835898099056,Not Listed,0.0
Kartanon Grilli,13065,Restaurant,60.247694,24.861751,0.2972164748480538,Not Listed,0.0
Helsingin kaupunki Malminkartanon hammashoitola,15007,Dentist,60.247404,24.861314,0.8277431139273245,Not Listed,0.0
Be pop,13018,Pub,60.243067,24.85915,0.8940902625113152,Most Affordable,0.0
HSL 1555 Puustellintie,19043,Bus Stop,60.247919,24.857854,0.589688671925514,Not Listed,0.0
Kartanonkaaren koirakenttä,16033,Dog Park,60.240449,24.8576,0.9322546230440969,Not Listed,0.0
HSL 1559 Pihkatie,19043,Bus Stop,60.249938,24.854931,0.4762462821673348,Not Listed,0.0
Ravintola Onnen Autuus,13064,Pizzeria,60.251626,24.856714,0.1295260571576361,Most Affordable,0.0
HSL 1540/1541 Vuokraajankuja,19043,Bus Stop,60.245223,24.850966,0.2219788568472779,Not Listed,0.0
Ravintola Loru,13065,Restaurant,60.240058,24.855588,0.9524763998448208,Not Listed,0.0
HSL 1558 Pihkatie,19043,Bus Stop,60.250247,24.853194,0.9213920858657699,Not Listed,0.0
HSL 1560/1561 Neulastie,19043,Bus Stop,60.248421,24.850901,0.4984562912194491,Not Listed,0.0
Malminkartanon koira-aitaus,16033,Dog Park,60.245004,24.84999,0.2658007888271046,Not Listed,0.0
HSL 4491 Itäpolku,19043,Bus Stop,60.207551,25.075047,0.920001939738782,Not Listed,0.0
Hesburger,13145,Fast Food Restaurant,60.239966,24.850835,0.984700310358205,Most Affordable,5.6
Subway,13039,Deli,60.239157,24.849675,0.9366594465278676,Most Affordable,5.1
Agitokola,16033,Dog Park,60.243062,24.84999,0.1016827233932497,Not Listed,0.0
HSL 1575 Malminkartanonkuja,19043,Bus Stop,60.242233,24.848514,0.3797119487908961,Not Listed,0.0
HSL 1572 Ruosilanpolku,19043,Bus Stop,60.239318,24.852194,0.6434517651622915,Not Listed,0.0
HSL 1574 Malminkartanonkuja,19043,Bus Stop,60.24092,24.849329,0.7146563429458166,Not Listed,0.0
HSL 1576 Malminkartanontie,19043,Bus Stop,60.243043,24.846392,0.9415896159317212,Not Listed,0.0
HSL 1539 Hankasuontie,19043,Bus Stop,60.244471,24.846567,0.9320121556963662,Not Listed,0.0
Laventeli,13302,Mediterranean Restaurant,60.238982,24.850228,0.9677275960170696,Affordable,0.0
Mother India,13199,Indian Restaurant,60.239157,24.849675,0.978234514418725,Affordable,0.0
Kung Food Panda Buffet Ristikko,13099,Chinese Restaurant,60.239157,24.849675,0.7599492435018751,Most Affordable,0.0
Takumi,13263,Japanese Restaurant,60.238878,24.850242,0.9935342040605198,Affordable,0.0
Lave Ravintola,13309,Middle Eastern Restaurant,60.239095,24.849524,0.327823936376568,Affordable,0.0
Huimala,10001,Amusement Park,60.23904,24.849479,0.1423283331178068,Not Listed,0.0
HSL 1577 Malminkartanontie,19043,Bus Stop,60.24428,24.845217,0.951441872494504,Not Listed,0.0
Kastetaimi,13065,Restaurant,60.236735,24.858635,0.0176597051597051,Not Listed,0.0
Raku,13263,Japanese Restaurant,60.242125,24.844346,0.9623852321220744,Affordable,0.0
HSL 1578 Riukutie,19043,Bus Stop,60.244985,24.843108,0.891940385361438,Not Listed,0.0
