Name,Category Alias,Category Title,Latitude,Longitude,Distance,Price,Rating
Starbucks Sello,coffee,Coffee & Tea,60.2187590145854,24.8087738073472,616.0016330148252,,3.0
Hammaslääkärikeskus Helmi,dentists,Dentists,60.2209892,24.8117599,831.5997632535575,,2.5
Kotipizza,pizza,Pizza,60.2180501447501,24.8103685740582,521.5263274051217,€,2.5
Leppävaaran uimahalli,swimmingpools,Swimming Pools,60.2120018005371,24.8238277435303,599.3794894958613,,2.0
Smoker's Beer & BBQ,bbq,Barbeque,60.2181822446383,24.8080193996429,567.3475830933851,,2.0
Hesburger,burgers,Burgers,60.21838,24.8083591,567.8826563957828,,2.0
Rax,pizza,Pizza,60.2181282,24.8128109,484.17103935480316,€,1.5
Kathmandu Palace,himalayan,Himalayan/Nepalese,60.2222727491811,24.8135110999135,998.3390175911237,€€,4.2
Curry Palace,indpak,Indian,60.2168780126013,24.8106281137299,407.19239109387775,€€,4.0
Café Zoceria,desserts,Desserts,60.2212626038991,24.8131692645569,889.6673658432874,€€,4.3
Fuku Supreme,sushi,Sushi Bars,60.2181386206171,24.8099659124441,499.9549591474266,€€,4.0
Sellon kirjasto,libraries,Libraries,60.2176064637757,24.8099352167005,448.12089549974684,,4.0
Classic Pizza,pizza,Pizza,60.2183939716667,24.8118827019196,581.2917047119714,€€,4.3
Ravintola Base,restaurants,Restaurants,60.2176404335502,24.8124413106482,537.7168464289583,€€,3.6
Chico's,tradamerican,American,60.2182372478054,24.811621321865,558.6940539657883,€€,3.2
Ristorante Il Gabbiano,italian,Italian,60.21838,24.8083591,469.06239030075943,€€,3.7
Persian Ravintola,persian,Persian/Iranian,60.2213130732273,24.8156483304776,966.2211062676289,,4.0
Palokaivon koirapuisto,dog_parks,Dog Parks,60.212719,24.798975,338.1608443013314,,4.0
Lime Leaf,thai,Thai,60.21838,24.8083591,469.06239030075943,€€,2.9
Stadin Kebab,hotdogs,Fast Food,60.2181282,24.8128109,441.53874754771135,€,3.3
Hesburger,burgers,Burgers,60.2181282,24.8128109,441.53874754771135,€,3.3
Leppävaaran Pizzapalvelu,pizza,Pizza,60.211689,24.82337,1010.4546760789925,€,3.5
Mandarin Palace,chinese,Chinese,60.2181769153571,24.8119641745302,564.9032475189465,€€,2.8
William K.,pubs,Pubs,60.21813,24.81281,529.3901616491008,€€,2.6
Ravintola Nova Bistro - Stella Business Park,bistros,Bistros,60.2108917,24.8180809,778.113314096481,,3.0
Ravintola Pinokkio,restaurants,Restaurants,60.2214394,24.8126392,893.951720825143,€,3.0
Terra,restaurants,Restaurants,60.2121696,24.8174992,713.7008928373673,€,3.0
3 Amigos,mexican,Mexican,60.218678015512,24.8130964177559,647.5916101022344,,3.0
Picnic,coffee,Coffee & Tea,60.2181186296699,24.8143815994263,652.0167172878969,,3.0
Chopsticks,japanese,Japanese,60.2167091,24.8097401,361.5452167913935,€€,3.0
Starbucks Sello,coffee,Coffee & Tea,60.2187590145854,24.8087738073472,536.3923621445786,,3.0
Hammaslääkärikeskus Helmi,dentists,Dentists,60.2209892,24.8117599,811.8176693651634,,2.5
Kotipizza,pizza,Pizza,60.2180501447501,24.8103685740582,502.6487081374455,€,2.5
Leppävaaran uimahalli,swimmingpools,Swimming Pools,60.2120018005371,24.8238277435303,937.431663634483,,2.0
Smoker's Beer & BBQ,bbq,Barbeque,60.2181822446383,24.8080193996429,462.5297542954813,,2.0
Hesburger,burgers,Burgers,60.21838,24.8083591,469.06239030075943,,2.0
Rax,pizza,Pizza,60.2181282,24.8128109,441.53874754771135,€,1.5
Gula Villan,scandinavian,Scandinavian,60.1409705850168,24.756875038147,794.5249620041943,€€,4.7
Cafe Merenneito,restaurants,Restaurants,60.150494788977,24.7553406706207,283.3238670129225,€€,4.8
Nokkalan Majakka,modern_european,Modern European,60.1482487978944,24.7534334287047,55.3698840726342,,4.0
Matinkylän koirapuisto,dog_parks,Dog Parks,60.1613998,24.7417202,463.9485810223257,,3.0
Kathmandu Palace,himalayan,Himalayan/Nepalese,60.2222727491811,24.8135110999135,1106.993738818767,€€,4.2
Curry Palace,indpak,Indian,60.2168780126013,24.8106281137299,609.5926459598091,€€,4.0
Café Zoceria,desserts,Desserts,60.2212626038991,24.8131692645569,1011.0026656609188,€€,4.3
Fuku Supreme,sushi,Sushi Bars,60.2181386206171,24.8099659124441,647.7278099816795,€€,4.0
Sellon kirjasto,libraries,Libraries,60.2176064637757,24.8099352167005,613.2183555030871,,4.0
Classic Pizza,pizza,Pizza,60.2183939716667,24.8118827019196,750.9869209699008,€€,4.3
Ravintola Base,restaurants,Restaurants,60.2176404335502,24.8124413106482,736.1564373353748,€€,3.6
Harakanpesä,bars,Bars,60.2233112416919,24.812305967189,1158.4467188626622,€€,4.0
Chico's,tradamerican,American,60.2182372478054,24.811621321865,729.4012509098245,€€,3.2
Ristorante Il Gabbiano,italian,Italian,60.21838,24.8083591,577.3393555452467,€€,3.7
Persian Ravintola,persian,Persian/Iranian,60.2213130732273,24.8156483304776,1113.8713499767962,,4.0
Palokaivon koirapuisto,dog_parks,Dog Parks,60.212719,24.798975,171.29712718110542,,4.0
Lime Leaf,thai,Thai,60.21838,24.8083591,577.3393555452467,€€,2.9
Stadin Kebab,hotdogs,Fast Food,60.2181282,24.8128109,599.3650041153187,€,3.3
Hesburger,burgers,Burgers,60.2181282,24.8128109,599.3650041153187,€,3.3
Mandarin Palace,chinese,Chinese,60.2181769153571,24.8119641745302,741.9014146958056,€€,2.8
William K.,pubs,Pubs,60.21813,24.81281,666.9051220534614,€€,2.6
Ravintola Nova Bistro - Stella Business Park,bistros,Bistros,60.2108917,24.8180809,1057.5906277173017,,3.0
Ravintola Pinokkio,restaurants,Restaurants,60.2214394,24.8126392,1005.5288383874009,€,3.0
Terra,restaurants,Restaurants,60.2121696,24.8174992,998.6176162524495,€,3.0
3 Amigos,mexican,Mexican,60.218678015512,24.8130964177559,824.4440316016147,,3.0
Picnic,coffee,Coffee & Tea,60.2181186296699,24.8143815994263,855.7867823937017,,3.0
Chopsticks,japanese,Japanese,60.2167091,24.8097401,552.6116794231801,€€,3.0
Starbucks Sello,coffee,Coffee & Tea,60.2187590145854,24.8087738073472,642.2961713236865,,3.0
Hammaslääkärikeskus Helmi,dentists,Dentists,60.2209892,24.8117599,918.5002776388989,,2.5
Kotipizza,pizza,Pizza,60.2180501447501,24.8103685740582,660.2092073031939,€,2.5
Smoker's Beer & BBQ,bbq,Barbeque,60.2181822446383,24.8080193996429,567.8212484508625,,2.0
Hesburger,burgers,Burgers,60.21838,24.8083591,577.3393555452467,,2.0
Rax,pizza,Pizza,60.2181282,24.8128109,599.3650041153187,€,1.5
Cafe Merenneito,restaurants,Restaurants,60.150494788977,24.7553406706207,84.50515192202408,€€,4.8
Villa Pentry,restaurants,Restaurants,60.1451607,24.7361393,1181.8590815625516,,5.0
Nokkalan Majakka,modern_european,Modern European,60.1482487978944,24.7534334287047,308.8473234370502,,4.0
Matinkylän koirapuisto,dog_parks,Dog Parks,60.1613998,24.7417202,185.15063354301336,,3.0
Krouvi Fortuna,divebars,Dive Bars,60.1577606,24.7400093,1101.5848290425135,,2.0
Kathmandu Palace,himalayan,Himalayan/Nepalese,60.2222727491811,24.8135110999135,681.433305034003,€€,4.2
Curry Palace,indpak,Indian,60.2168780126013,24.8106281137299,243.61264840207784,€€,4.0
Café Zoceria,desserts,Desserts,60.2212626038991,24.8131692645569,581.4422729037124,€€,4.3
Fuku Supreme,sushi,Sushi Bars,60.2181386206171,24.8099659124441,222.91397716355334,€€,4.0
Sellon kirjasto,libraries,Libraries,60.2176064637757,24.8099352167005,203.6499137816996,,4.0
Classic Pizza,pizza,Pizza,60.2183939716667,24.8118827019196,331.46528472103483,€€,4.3
Ravintola Base,restaurants,Restaurants,60.2176404335502,24.8124413106482,341.2995508396408,€€,3.6
Harakanpesä,bars,Bars,60.2233112416919,24.812305967189,746.1916094255823,€€,4.0
Chico's,tradamerican,American,60.2182372478054,24.811621321865,311.8325341880372,€€,3.2
Ristorante Il Gabbiano,italian,Italian,60.21838,24.8083591,145.90644026174888,€€,3.7
Teidän Sushi,sushi,Sushi Bars,60.2250563903547,24.8118255418909,914.861301063745,€,3.7
Persian Ravintola,persian,Persian/Iranian,60.2213130732273,24.8156483304776,682.4094397784854,,4.0
Palokaivon koirapuisto,dog_parks,Dog Parks,60.212719,24.798975,579.8622297523432,,4.0
Lime Leaf,thai,Thai,60.21838,24.8083591,145.90644026174888,€€,2.9
Stadin Kebab,hotdogs,Fast Food,60.2181282,24.8128109,185.9317959372185,€,3.3
Hesburger,burgers,Burgers,60.2181282,24.8128109,185.9317959372185,€,3.3
Leppävaaran Pizzapalvelu,pizza,Pizza,60.211689,24.82337,1135.424443381977,€,3.5
Mandarin Palace,chinese,Chinese,60.2181769153571,24.8119641745302,327.6822948288415,€€,2.8
William K.,pubs,Pubs,60.21813,24.81281,237.50186851593133,€€,2.6
Ravintola Nova Bistro - Stella Business Park,bistros,Bistros,60.2108917,24.8180809,955.4202283469539,,3.0
Ravintola Pinokkio,restaurants,Restaurants,60.2214394,24.8126392,578.2990025435537,€,3.0
Terra,restaurants,Restaurants,60.2121696,24.8174992,861.895839106432,€,3.0
3 Amigos,mexican,Mexican,60.218678015512,24.8130964177559,405.4402581027538,,3.0
Picnic,coffee,Coffee & Tea,60.2181186296699,24.8143815994263,455.5428533762016,,3.0
Chopsticks,japanese,Japanese,60.2167091,24.8097401,190.64377397409652,€€,3.0
Starbucks Sello,coffee,Coffee & Tea,60.2187590145854,24.8087738073472,212.10335495383222,,3.0
Hammaslääkärikeskus Helmi,dentists,Dentists,60.2209892,24.8117599,491.95436432325357,,2.5
Kotipizza,pizza,Pizza,60.2180501447501,24.8103685740582,239.69374999924912,€,2.5
Leppävaaran uimahalli,swimmingpools,Swimming Pools,60.2120018005371,24.8238277435303,1003.6862251618537,,2.0
Smoker's Beer & BBQ,bbq,Barbeque,60.2181822446383,24.8080193996429,136.53576649090036,,2.0
Hesburger,burgers,Burgers,60.21838,24.8083591,145.90644026174888,,2.0
Rax,pizza,Pizza,60.2181282,24.8128109,185.9317959372185,€,1.5
Kathmandu Palace,himalayan,Himalayan/Nepalese,60.2222727491811,24.8135110999135,556.3383721466257,€€,4.2
Curry Palace,indpak,Indian,60.2168780126013,24.8106281137299,108.53258380896342,€€,4.0
Café Zoceria,desserts,Desserts,60.2212626038991,24.8131692645569,442.664467796384,€€,4.3
Fuku Supreme,sushi,Sushi Bars,60.2181386206171,24.8099659124441,163.61232342858563,€€,4.0
Sellon kirjasto,libraries,Libraries,60.2176064637757,24.8099352167005,140.33406737147294,,4.0
Classic Pizza,pizza,Pizza,60.2183939716667,24.8118827019196,124.9541747389192,€€,4.3
Ravintola Base,restaurants,Restaurants,60.2176404335502,24.8124413106482,37.923141684482985,€€,3.6
Harakanpesä,bars,Bars,60.2233112416919,24.812305967189,668.4390107061811,€€,4.0
Chico's,tradamerican,American,60.2182372478054,24.811621321865,112.74226102213446,€€,3.2
Ristorante Il Gabbiano,italian,Italian,60.21838,24.8083591,254.01939565889023,€€,3.7
Teidän Sushi,sushi,Sushi Bars,60.2250563903547,24.8118255418909,863.0535719995474,€,3.7
Persian Ravintola,persian,Persian/Iranian,60.2213130732273,24.8156483304776,480.9451009219795,,4.0
Palokaivon koirapuisto,dog_parks,Dog Parks,60.212719,24.798975,831.2242655210453,,4.0
Lime Leaf,thai,Thai,60.21838,24.8083591,254.01939565889023,€€,2.9
Stadin Kebab,hotdogs,Fast Food,60.2181282,24.8128109,159.36376145500932,€,3.3
Hesburger,burgers,Burgers,60.2181282,24.8128109,159.36376145500932,€,3.3
Leppävaaran Pizzapalvelu,pizza,Pizza,60.211689,24.82337,885.0858309575009,€,3.5
Mandarin Palace,chinese,Chinese,60.2181769153571,24.8119641745302,100.4356099297489,€€,2.8
William K.,pubs,Pubs,60.21813,24.81281,187.04531360927,€€,2.6
Ravintola Nova Bistro - Stella Business Park,bistros,Bistros,60.2108917,24.8180809,764.1357688271069,,3.0
Ravintola Pinokkio,restaurants,Restaurants,60.2214394,24.8126392,460.4693103848888,€,3.0
Terra,restaurants,Restaurants,60.2121696,24.8174992,655.3182985461023,€,3.0
3 Amigos,mexican,Mexican,60.218678015512,24.8130964177559,157.98201712692418,,3.0
Picnic,coffee,Coffee & Tea,60.2181186296699,24.8143815994263,142.3530388359575,,3.0
Chopsticks,japanese,Japanese,60.2167091,24.8097401,165.79303529143638,€€,3.0
Starbucks Sello,coffee,Coffee & Tea,60.2187590145854,24.8087738073472,257.741875011806,,3.0
Hammaslääkärikeskus Helmi,dentists,Dentists,60.2209892,24.8117599,400.77443656696545,,2.5
Kotipizza,pizza,Pizza,60.2180501447501,24.8103685740582,139.80695705684602,€,2.5
Leppävaaran uimahalli,swimmingpools,Swimming Pools,60.2120018005371,24.8238277435303,721.2376441176852,,2.0
Smoker's Beer & BBQ,bbq,Barbeque,60.2181822446383,24.8080193996429,261.0770984344415,,2.0
Hesburger,burgers,Burgers,60.21838,24.8083591,254.01939565889023,,2.0
Rax,pizza,Pizza,60.2181282,24.8128109,159.36376145500932,€,1.5
Gula Villan,scandinavian,Scandinavian,60.1409705850168,24.756875038147,1110.2921977427245,€€,4.7
Cafe Merenneito,restaurants,Restaurants,60.150494788977,24.7553406706207,825.1472815200292,€€,4.8
Villa Pentry,restaurants,Restaurants,60.1451607,24.7361393,392.2734049110615,,5.0
Nokkalan Majakka,modern_european,Modern European,60.1482487978944,24.7534334287047,654.7455459114132,,4.0
Matinkylän koirapuisto,dog_parks,Dog Parks,60.1613998,24.7417202,978.1326905014328,,3.0
Kathmandu Palace,himalayan,Himalayan/Nepalese,60.2222727491811,24.8135110999135,386.7484845550741,€€,4.2
Curry Palace,indpak,Indian,60.2168780126013,24.8106281137299,279.8747965209016,€€,4.0
Café Zoceria,desserts,Desserts,60.2212626038991,24.8131692645569,276.7866175481208,€€,4.3
Fuku Supreme,sushi,Sushi Bars,60.2181386206171,24.8099659124441,229.3873385624573,€€,4.0
Sellon kirjasto,libraries,Libraries,60.2176064637757,24.8099352167005,256.05424760118575,,4.0
Classic Pizza,pizza,Pizza,60.2183939716667,24.8118827019196,120.21467952508587,€€,4.3
Ravintola Base,restaurants,Restaurants,60.2176404335502,24.8124413106482,152.0377106384114,€€,3.6
Harakanpesä,bars,Bars,60.2233112416919,24.812305967189,509.29242042369225,€€,4.0
Chico's,tradamerican,American,60.2182372478054,24.811621321865,140.54915547922067,€€,3.2
Blue Jay,divebars,Dive Bars,60.2265507,24.8128074,863.9470233180051,,3.7
Ristorante Il Gabbiano,italian,Italian,60.21838,24.8083591,322.0376002667748,€€,3.7
Teidän Sushi,sushi,Sushi Bars,60.2250563903547,24.8118255418909,705.047495747479,€,3.7
Persian Ravintola,persian,Persian/Iranian,60.2213130732273,24.8156483304776,295.65185670441036,,4.0
Palokaivon koirapuisto,dog_parks,Dog Parks,60.212719,24.798975,996.4546108167469,,4.0
Lime Leaf,thai,Thai,60.21838,24.8083591,322.0376002667748,€€,2.9
Stadin Kebab,hotdogs,Fast Food,60.2181282,24.8128109,270.48001591123887,€,3.3
Hesburger,burgers,Burgers,60.2181282,24.8128109,270.48001591123887,€,3.3
Leppävaaran Pizzapalvelu,pizza,Pizza,60.211689,24.82337,971.5948767351492,€,3.5
Mandarin Palace,chinese,Chinese,60.2181769153571,24.8119641745302,127.4013567836936,€€,2.8
William K.,pubs,Pubs,60.21813,24.81281,222.956924805902,€€,2.6
Ravintola Nova Bistro - Stella Business Park,bistros,Bistros,60.2108917,24.8180809,892.8348065059813,,3.0
Ravintola Pinokkio,restaurants,Restaurants,60.2214394,24.8126392,301.63441661562825,€,3.0
Terra,restaurants,Restaurants,60.2121696,24.8174992,780.9590531142359,€,3.0
3 Amigos,mexican,Mexican,60.218678015512,24.8130964177559,46.407822535563106,,3.0
Picnic,coffee,Coffee & Tea,60.2181186296699,24.8143815994263,80.29819066180907,,3.0
Chopsticks,japanese,Japanese,60.2167091,24.8097401,327.4971956151259,€€,3.0
Starbucks Sello,coffee,Coffee & Tea,60.2187590145854,24.8087738073472,283.15267173329795,,3.0
Hammaslääkärikeskus Helmi,dentists,Dentists,60.2209892,24.8117599,265.42636937988414,,2.5
Kotipizza,pizza,Pizza,60.2180501447501,24.8103685740582,212.1153706739835,€,2.5
Leppävaaran uimahalli,swimmingpools,Swimming Pools,60.2120018005371,24.8238277435303,785.374199742531,,2.0
Smoker's Beer & BBQ,bbq,Barbeque,60.2181822446383,24.8080193996429,331.96880987326824,,2.0
Hesburger,burgers,Burgers,60.21838,24.8083591,322.0376002667748,,2.0
Rax,pizza,Pizza,60.2181282,24.8128109,270.48001591123887,€,1.5
Cafe Merenneito,restaurants,Restaurants,60.150494788977,24.7553406706207,807.9169004352191,€€,4.8
Villa Pentry,restaurants,Restaurants,60.1451607,24.7361393,830.5357924508721,,5.0
Popomama,chinese,Chinese,60.16152,24.7377,1010.9282044310681,,5.0
Viikinkiravintola Harald,scandinavian,Scandinavian,60.1600889120288,24.7381458431482,882.4211930107026,,3.8
Nokkalan Majakka,modern_european,Modern European,60.1482487978944,24.7534334287047,813.2211935205958,,4.0
Matinkylän koirapuisto,dog_parks,Dog Parks,60.1613998,24.7417202,871.4128323634279,,3.0
Retro,modern_european,Modern European,60.1615181,24.7376995,1010.9282044310681,,3.0
The Lucky Bastard,burgers,Burgers,60.1610408236697,24.7378606574847,989.3428225983506,,2.5
Ravintola SiipiWeikot IsoOmena,restaurants,Restaurants,60.16152,24.7377,1010.9282044310681,€€,2.5
Krouvi Fortuna,divebars,Dive Bars,60.1577606,24.7400093,624.1563622356607,,2.0
Goodwin,scandinavian,Scandinavian,60.16152,24.7377,1010.9282044310681,,1.0
Spice Garden,indpak,Indian,60.22902,24.8136024,969.6830957474456,,4.4
Kathmandu Palace,himalayan,Himalayan/Nepalese,60.2222727491811,24.8135110999135,219.44524561850272,€€,4.2
Curry Palace,indpak,Indian,60.2168780126013,24.8106281137299,410.14918350014375,€€,4.0
Café Zoceria,desserts,Desserts,60.2212626038991,24.8131692645569,107.79237717042754,€€,4.3
Fuku Supreme,sushi,Sushi Bars,60.2181386206171,24.8099659124441,306.1556814918969,€€,4.0
Sellon kirjasto,libraries,Libraries,60.2176064637757,24.8099352167005,355.4179197017365,,4.0
Classic Pizza,pizza,Pizza,60.2183939716667,24.8118827019196,227.90531375117175,€€,4.3
Ravintola Base,restaurants,Restaurants,60.2176404335502,24.8124413106482,300.43242858005806,€€,3.6
Harakanpesä,bars,Bars,60.2233112416919,24.812305967189,340.241557869562,€€,4.0
Chico's,tradamerican,American,60.2182372478054,24.811621321865,249.51798219412757,€€,3.2
Blue Jay,divebars,Dive Bars,60.2265507,24.8128074,695.815294734661,,3.7
Ristorante Il Gabbiano,italian,Italian,60.21838,24.8083591,369.4089437085684,€€,3.7
Teidän Sushi,sushi,Sushi Bars,60.2250563903547,24.8118255418909,535.9849517932256,€,3.7
Persian Ravintola,persian,Persian/Iranian,60.2213130732273,24.8156483304776,167.65107052401248,,4.0
Palokaivon koirapuisto,dog_parks,Dog Parks,60.212719,24.798975,1089.2016982883815,,4.0
Lime Leaf,thai,Thai,60.21838,24.8083591,369.4089437085684,€€,2.9
Stadin Kebab,hotdogs,Fast Food,60.2181282,24.8128109,362.87346411731824,€,3.3
Hesburger,burgers,Burgers,60.2181282,24.8128109,362.87346411731824,€,3.3
Leppävaaran Pizzapalvelu,pizza,Pizza,60.211689,24.82337,1130.5708687092128,€,3.5
Mandarin Palace,chinese,Chinese,60.2181769153571,24.8119641745302,249.03839557876844,€€,2.8
William K.,pubs,Pubs,60.21813,24.81281,281.43441925713563,€€,2.6
Ravintola Pinokkio,restaurants,Restaurants,60.2214394,24.8126392,133.4804804455583,€,3.0
Terra,restaurants,Restaurants,60.2121696,24.8174992,949.1313199497362,€,3.0
3 Amigos,mexican,Mexican,60.218678015512,24.8130964177559,181.133882307035,,3.0
Picnic,coffee,Coffee & Tea,60.2181186296699,24.8143815994263,248.54153948356662,,3.0
Chopsticks,japanese,Japanese,60.2167091,24.8097401,444.6028351250523,€€,3.0
Starbucks Sello,coffee,Coffee & Tea,60.2187590145854,24.8087738073472,307.63391765399103,,3.0
Hammaslääkärikeskus Helmi,dentists,Dentists,60.2209892,24.8117599,121.33344971903213,,2.5
Kotipizza,pizza,Pizza,60.2180501447501,24.8103685740582,301.02506720852637,€,2.5
Leppävaaran uimahalli,swimmingpools,Swimming Pools,60.2120018005371,24.8238277435303,938.571851297226,,2.0
Smoker's Beer & BBQ,bbq,Barbeque,60.2181822446383,24.8080193996429,379.154347066967,,2.0
Hesburger,burgers,Burgers,60.21838,24.8083591,369.4089437085684,,2.0
