Name,Category ID,Category Name,Latitude,Longitude,Distance,Popularity,Price,Rating,Description
Finnjävel,13336,Scandinavian Restaurant,60.171789,24.931786,897,0.9734094141988879,2.0,7.5,
Ravintola Lukla,13194,Himalayan Restaurant,60.181697,24.926494,301,0.9696834992887624,2.0,7.4,
Ravintola Coma,13302,Mediterranean Restaurant,60.174648,24.927966,522,0.9476512996249838,2.0,7.4,
Mamma Rosa,13236,Italian Restaurant,60.179436,24.923941,64,0.9848781197465408,2.0,7.4,"Mamma Rosa perustettiin vuonna 1981, ja se on vakiinnuttanut asemansa suosittuna ruokapaikkana. Mamma Rosan ruokalista perustuu kansainväliseen keittiöön, jossa pizzoja, pastoja ja joka päivä tuoretta kalaa sekä sesonkien mukaan vaihtuvat kauden menut."
Bar Bhangra,13003,Bar,60.174682,24.921828,519,0.9761008017586965,2.0,7.4,
Bierhaus München,13006,Beer Bar,60.173562,24.939111,997,0.9958053148842623,,7.3,
Kahvila Marocco,13034,Café,60.174931,24.928299,499,0.9815805638174059,1.0,7.1,
Korjaamon Baari,13003,Bar,60.184335,24.920006,641,0.981928100349153,3.0,7.0,"Korjaamon Baari & Keittiö on mutkaton kortteliravintola kulttuurin keskellä. Meille voit tulla rennolle lounaalle, illalliselle, brunssille tai ihan vain lasilliselle. Pöytiä riittää myös luoville läppärityöläisille!"
Janoinen Lohi,13006,Beer Bar,60.1851,24.917152,792,0.9894445881287987,2.0,7.0,"Janoinen Lohi on maineikas olutravintola Linnankoskenkadun ja Topeliuksenkadun kulmassa. Tarjolla on 14 eri hanaolutta, laaja valikoima pullo-oluita ja siidereitä sekä pientä naposteltavaa nälän yllättäessä. Ravintolaan mahtuu noin 100 henkeä ja kesäterassille 25 henkeä."
Relove,13034,Café,60.178661,24.923304,100,0.977474783395836,,6.7,"Relovessa erilaiset second hand -aarteet vaihtavat kotia, uudet taiturit esittelevät osaamistaan pop up -cornerissa ja kahvilassa tarjoillaan sesongeittain vaihtuvia ihanuuksia."
Manala,13003,Bar,60.174074,24.931374,663,0.9932513254881676,2.0,6.7,"Pirullisen hyvää, piirun verran pitempään - Tervetuloa Manalaan!. Rento ruokaravintola ja baari Helsingin Etu-Töölössä, Eduskuntatalon ja Kansallismuseon välissä. Tarjolla herkullista rakkaudella valmistettua ruokaa, laadukas viini- ja olutvalikoima sekä pirun hyviä juomasekoituksia..."
Taivallahti,13065,Restaurant,60.175668,24.913288,746,0.9730133841975948,,6.6,
Ravintola Hook,13049,Diner,60.183386,24.925792,478,0.9885232122074228,1.0,6.5,"Kaupungin parhaat siivet, ribsit ja burgerit jo vuodesta 1997! Tule toteamaan, minkä vuoksi Hookin siipiä ja muita herkkuja kehutaan kaupungin parhaiksi! Tuoreet vastapaistetut kanansiivet herkullisen kastikkeen kera vievät kielen mennessään!"
Kotipizza Topeliuksenkatu,13032,"Cafe, Coffee, and Tea House",60.184411,24.91788,706,0.9565094400620716,1.0,6.4,
Fazer Food & Co,13065,Restaurant,60.17376,24.93808,938,0.9928552954868745,,6.4,"Helsingin keskustan sydämessä, keskustakirjasto Oodissa sijaitseva Fazer Food & Co -ravintolamme tarjoaa perinteisiä suomalaisia makuja sesonginmukaisella twistillä. Tervetuloa viikon jokaisena päivänä!"
Musiikkitalon terassi,13007,Beer Garden,60.173826,24.934951,807,0.9710655631708264,1.0,6.4,"Terassiravintola sijaitsee Musiikkitalon piha-alueella, Kansalaistorin vieressä."
Ravintola Zuhat,13064,Pizzeria,60.183582,24.91889,598,0.9873674511832407,1.0,6.3,
Skiffer Töölö,13064,Pizzeria,60.177263,24.921958,260,0.9805379542221647,1.0,6.2,
Ravintola Famu & Bar,13003,Bar,60.179146,24.927682,153,0.9844497607655502,2.0,6.1,
Ravintola Hong Kong,13099,Chinese Restaurant,60.185521,24.922174,729,0.9458247122720806,1.0,5.9,
Sinisen huvilan kahvila,13034,Café,60.181315,24.937124,679,0.9762543644122591,2.0,9.1,"Oman leipurin paikanpäällä tekemät erilaiset leivonnaiset, kakut, piiraat ja pullat ovat meille ylpeydenaihe. Olemme pitäneet valikoimamme suomalaisena ja selkeänä."
Harju 8,13027,Bistro,60.186768,24.95793,804,0.9917237811974654,,8.9,"Harju 8 on fiilisravintola Kallion Harjutorilla. Hyvää ruokaa ja natural-viinejä. Tilassa toimii myös Kukkakollektiivin pyörittämä kukkakauppa. Ruokaa, juomaa ja kukkia."
Kallion Kirjasto,12080,Library,60.183555,24.953595,375,0.9982299883615673,,8.8,Keskellä Kalliota kohoaa Kirjasto
Patisserie Teemu Aura,13034,Café,60.178732,24.949529,241,0.9908913099702573,1.0,8.7,
Ravintola Viet Balo,13379,Vietnamese Restaurant,60.174387,24.957301,845,0.9736033880770723,2.0,8.7,
Way Bakery and Wine Bar,13002,Bakery,60.184486,24.953365,454,0.9890162291478081,1.0,8.7,
Flät no 14,13034,Café,60.183597,24.951738,333,0.9928310487521014,1.0,8.7,"Flät no 14 is a restaurant, bar and your second living room located in the heart of Kallio, Helsinki. Food, drinks & good vibes only! Flät no 14 is dog friendly restaurant, so you can bring your furry friends with you."
Papu Cafe,13034,Café,60.173107,24.956149,942,0.9549980602612181,1.0,8.6,Hienostunut kahvielämys vastapaahdetusta kahvista suoraan mukiin. Suomalainen kahvila pienellä vivahteella vietnamilaisuutta.
Linnanmäki,10001,Amusement Park,60.188361,24.940627,960,0.9984805379542222,2.0,8.6,"Linnanmäki on Suomen vanhin ja suosituin huvipuisto. Linnanmäellä on yli 40 huvipuistolaitetta, runsaasti erilaisia pelejä sekä ravintoloita ja kahviloita. Huvipuiston suosituin laite on puinen vuoristorata, joka on ilahduttanut huvittelijoita jo vuodesta 1951 alkaen."
Lie Mi,13379,Vietnamese Restaurant,60.185852,24.961755,876,0.9918611793611793,2.0,8.6,
Ravintola Kolme Kruunua,13336,Scandinavian Restaurant,60.174381,24.958888,894,0.9854681236260183,2.0,8.4,
Ravintola Zorbas,13177,Greek Restaurant,60.187566,24.948035,744,0.9835122203543256,2.0,8.4,Helsingin parasta kreikkalaista ruokaa viihtyisässä intiimissä ravintolassa.
Bar Molotow,13003,Bar,60.188539,24.953514,878,0.9943585930428036,2.0,8.3,A relaxed bar with 60s decoration. Music ranges from alternative rock to punk and indie. Welcome!
Gastro Cafe Kallio,13034,Café,60.184854,24.953369,491,0.9863248415879995,1.0,8.2,
Flying Dutch,13007,Beer Garden,60.176726,24.949373,463,0.969925966636493,2.0,8.2,
Konditoria Kakku & Leipä Keisari Kruununhaka,13002,Bakery,60.173997,24.953597,801,0.9808531617742144,1.0,8.2,Missiomme on tuoda päivittäinen juhla kaupunkilaisten arkeen tarjoamalla pääkaupunkiseudun parhaimmat ja laadukkaimmat käsin leivotut leipomo- ja konditoriatuotteet.
Sivukirjasto,13006,Beer Bar,60.184438,24.953425,451,0.9927502263028579,2.0,8.1,
Döner Harju,13288,Kebab Restaurant,60.18863,24.95329,885,0.9689399327557222,2.0,8.1,
Ravintola BRO,13013,Hotel Bar,60.17717,24.951429,429,0.9889839001681107,3.0,8.0,"Ravintola BRO on silta luonnon, sesonginmukaisten raaka-aineiden ja vieraidemme välillä. Kaiken keskiössä on maku, joka on meille kaikki kaikessa. Astu sisään ja löydä oma makusi – lämpimästi tervetuloa."
Kahvisiskot,10000,Arts and Entertainment,60.178615,24.951025,268,0.9948516099831889,1.0,8.0,
Cafe II-Linja 23,13018,Pub,60.183078,24.945141,337,0.980546036467089,1.0,8.0,
Kaisla,13006,Beer Bar,60.172154,24.946808,1002,0.9982865640760378,2.0,7.9,"Kaisaniemen metroaseman kupeessa Vilhonkadulla sijaitsevassa Kaislaan voit astua sisään joko Vilhonkadun tai Vuorikadun puolelta. Tulijalle aukeaa olutmaailma koko rikkaudessaan. Silmiin osuu Suomen uljain hanarivistö, josta täytetään tuopit 30:llä eurooppalaisella aatelioluella."
Bar 10 Kallio,13057,Gastropub,60.185717,24.952884,568,0.9940353032458296,3.0,7.8,
Ravintola Meripaviljongin terassi,13009,Cocktail Bar,60.179352,24.946854,222,0.9729670188039844,3.0,7.8,
Siltanen,10039,Music Venue,60.184093,24.960219,708,0.9959750420276736,2.0,7.8,Lunch 11.00 – 14.30. A la carte 14.30 – 22.00. Brunch 11.00 – 15.00 (Saturday and Sunday).
Ravintola Meripaviljonki,13310,Modern European Restaurant,60.179401,24.946795,220,0.9835775518277581,3.0,7.8,
Ravintola Zinnkeller,13152,Brasserie,60.174404,24.958409,876,0.9933563946721842,2.0,7.7,"Ravintola Zinnkeller tarjoaa aitoa saksalaista perinneruokaa ja iloista tunnelmaa. Monipuoliselta listaltamme löydät Saksan eri alueiden herkut, viinejä ja oluita unohtamatta. Haluamme toteuttaa helpon elämysmatkan Saksaan Zinnkellerin kautta."
Ravintola Hämeentie - Bites Kallio,13065,Restaurant,60.184745,24.960844,763,0.9907539118065434,,7.7,
Madonna,13236,Italian Restaurant,60.181237,24.95766,457,0.977935471356524,2.0,7.6,
Woolshed Bar & Kitchen,13003,Bar,60.173562,24.939111,997,0.9968802534592008,2.0,7.6,"Bar, Huge sunny terrace, Australian steaks, Premium Burgers, Craft beers, Craft ciders, Wine, Sparkling, Authentic unique experience, Live music, Open till late"
Lounaskahvila Raiku,13034,Café,60.180403,24.951898,148,0.9822028966765809,1.0,7.5,
Beaver Bar/Majava Baari,13010,Dive Bar,60.182816,24.952688,279,0.992313785076943,1.0,7.4,
Bierhaus München,13006,Beer Bar,60.173562,24.939111,994,0.9958053148842623,,7.3,
Hub Helsinki,11021,Business Center,60.17259,24.945375,949,0.9909721324195009,3.0,7.3,"Open 24 hours a day, Plaza H.U.B. is the perfect spot to savor your morning coffee, an afternoon snack or a late night cocktail. This lobby restaurant serves wine, beer, juice and coffee in addition to light snacks and fresh-baked pastries."
Bar Loosister,13003,Bar,60.187069,24.961065,940,0.9969610759084443,2.0,7.2,"Bar Loosister on kotoisa kortteliravintola Helsingin Kallion sykkeessä. Meiltä saat maukkaat burgerit ja pizzat, niin vegaanisena kuin lihallisena."
Puutarharavintola Viola,13034,Café,60.175917,24.946519,576,0.9822109789215052,1.0,7.2,
Kiinalainen Ravintola Family,13099,Chinese Restaurant,60.17425,24.950919,743,0.9819927583085478,1.0,7.2,
Casino Helsinki,10008,Casino,60.172137,24.9457,995,0.9902285658864606,,6.6,International Casino Games & Entertainment Sports Bar | Open 12-04 | Age Limit 18 | Free Entry | ID Required
Pihka Lintulahti,13336,Scandinavian Restaurant,60.184094,24.962201,791,0.9942373593689383,2.0,6.6,"Pihka on uudenlainen ajatus siitä, mitä henkilöstöravintola tarkoittaa. Tyylikäs ja ravintolamainen toteutus vie visuaalisestikin ajatukset pois perinteisestä ruokalasta tähän päivään."
Mascot Bar & Live Stage,10039,Music Venue,60.181674,24.95374,254,0.9874563558774085,2.0,6.5,
King Kebab Kallio,13064,Pizzeria,60.188495,24.956165,923,0.9841022242338032,,6.5,
Street Bar,13010,Dive Bar,60.181198,24.952851,193,0.978582050950472,1.0,6.4,
Väinö Vähäkallion puiston koira-aitaus,16033,Dog Park,60.18342,24.962343,768,0.9621912582438898,,6.3,
William K. Kurvi,13018,Pub,60.187401,24.961338,978,0.9957810681494892,3.0,6.3,
Juttutupa,13003,Bar,60.178802,24.947298,260,0.9961366869261606,2.0,6.2,"Elämänmakuinen Juttutupa on Helsingin vanhimpia ravintoloita. Sen juuret ulottuvat aina vuoteen 1884 asti. Juttutupa, eli Juttis on auki joka päivä ja kaikki ovat tervetulleita. Juttiksen oluttupamaisen lämmin tunnelma on samaan aikaan boheemi, perinteinen sekä henkii rentoa ja kiireetöntä menoa."
Ravintola Lepakkomies,13003,Bar,60.187722,24.959661,958,0.9893476011897064,1.0,6.1,
Memphis Hakaniemi,13065,Restaurant,60.180212,24.948856,105,0.9874240268977111,,6.0,
Fairytale,13011,Gay Bar,60.187575,24.957399,862,0.9884666364929523,2.0,6.0,
Ravintola Oiva,13003,Bar,60.181897,24.951435,157,0.9962821673347989,2.0,5.9,"Aitoa stadilaista ravintolakulttuuria. Kallion Oiva on tarjonnut aitoa stadilaista ravintolakulttuuria jo vuodesta 1940. Meillä on viihtyisät puitteet seurusteluun ja iloiseen illanviettoon. Arkisin Oivassa on tarjolla lounasta, tiistaista lauantaihin pääset nauttimaan ravintolamme à la carte -an..."
Grand Casino Helsinki,10008,Casino,60.172137,24.9457,995,0.9794145221776801,1.0,5.9,Sports Bar Casino Helsinki on urheilufanien kohtaamispaikka Helsingin ydinkeskustassa.
Lemon Grass,13352,Thai Restaurant,60.182273,24.949057,429,0.9886121169015906,2.0,9.0,
Kahvila Sävy,10000,Arts and Entertainment,60.189223,24.958556,816,0.9970580628475365,2.0,9.0,
Harju 8,13027,Bistro,60.186768,24.95793,544,0.9917237811974654,,8.9,"Harju 8 on fiilisravintola Kallion Harjutorilla. Hyvää ruokaa ja natural-viinejä. Tilassa toimii myös Kukkakollektiivin pyörittämä kukkakauppa. Ruokaa, juomaa ja kukkia."
Kallion Kirjasto,12080,Library,60.183555,24.953595,255,0.9982299883615673,,8.8,Keskellä Kalliota kohoaa Kirjasto
Ravintola Tanner,13336,Scandinavian Restaurant,60.183155,24.958939,182,0.9913115867063236,2.0,8.7,"Music, pizza, lunch, coffee, cakes and more music."
Patisserie Teemu Aura,13034,Café,60.178732,24.949529,534,0.9908913099702573,1.0,8.7,
Ravintola Viet Balo,13379,Vietnamese Restaurant,60.174387,24.957301,835,0.9736033880770723,2.0,8.7,
Way Bakery and Wine Bar,13002,Bakery,60.184486,24.953365,344,0.9890162291478081,1.0,8.7,
Flät no 14,13034,Café,60.183597,24.951738,342,0.9928310487521014,1.0,8.7,"Flät no 14 is a restaurant, bar and your second living room located in the heart of Kallio, Helsinki. Food, drinks & good vibes only! Flät no 14 is dog friendly restaurant, so you can bring your furry friends with you."
Papu Cafe,13034,Café,60.173107,24.956149,977,0.9549980602612181,1.0,8.6,Hienostunut kahvielämys vastapaahdetusta kahvista suoraan mukiin. Suomalainen kahvila pienellä vivahteella vietnamilaisuutta.
Lie Mi,13379,Vietnamese Restaurant,60.185852,24.961755,517,0.9918611793611793,2.0,8.6,
Ravintola Kolme Kruunua,13336,Scandinavian Restaurant,60.174381,24.958888,843,0.9854681236260183,2.0,8.4,
Ravintola Zorbas,13177,Greek Restaurant,60.187566,24.948035,794,0.9835122203543256,2.0,8.4,Helsingin parasta kreikkalaista ruokaa viihtyisässä intiimissä ravintolassa.
Daddy Greens Pizzabar - Kallio,13064,Pizzeria,60.183779,24.95129,369,0.9738943488943489,1.0,8.3,
Bar Molotow,13003,Bar,60.188539,24.953514,759,0.9943585930428036,2.0,8.3,A relaxed bar with 60s decoration. Music ranges from alternative rock to punk and indie. Welcome!
Gastro Cafe Kallio,13034,Café,60.184854,24.953369,379,0.9863248415879995,1.0,8.2,
Flying Dutch,13007,Beer Garden,60.176726,24.949373,706,0.969925966636493,2.0,8.2,
Konditoria Kakku & Leipä Keisari Kruununhaka,13002,Bakery,60.173997,24.953597,895,0.9808531617742144,1.0,8.2,Missiomme on tuoda päivittäinen juhla kaupunkilaisten arkeen tarjoamalla pääkaupunkiseudun parhaimmat ja laadukkaimmat käsin leivotut leipomo- ja konditoriatuotteet.
Sivukirjasto,13006,Beer Bar,60.184438,24.953425,338,0.9927502263028579,2.0,8.1,
Döner Harju,13288,Kebab Restaurant,60.18863,24.95329,772,0.9689399327557222,2.0,8.1,
Ravintola BRO,13013,Hotel Bar,60.17717,24.951429,603,0.9889839001681107,3.0,8.0,"Ravintola BRO on silta luonnon, sesonginmukaisten raaka-aineiden ja vieraidemme välillä. Kaiken keskiössä on maku, joka on meille kaikki kaikessa. Astu sisään ja löydä oma makusi – lämpimästi tervetuloa."
Kahvisiskot,10000,Arts and Entertainment,60.178615,24.951025,483,0.9948516099831889,1.0,8.0,
Cafe II-Linja 23,13018,Pub,60.183078,24.945141,657,0.980546036467089,1.0,8.0,
BLINIt,13330,Blini House,60.18786,24.945191,921,0.9749207939997414,,8.0,"Meillä saatte aitoa ja herkullista venäläistä ruokaa, joka on valmistettu tuoreista raaka-aineista. Ravintolassamme viihdytte perheen ja ystävien kanssa."
Bar 10 Kallio,13057,Gastropub,60.185717,24.952884,476,0.9940353032458296,3.0,7.8,
Ravintola Meripaviljongin terassi,13009,Cocktail Bar,60.179352,24.946854,618,0.9729670188039844,3.0,7.8,
Siltanen,10039,Music Venue,60.184093,24.960219,322,0.9959750420276736,2.0,7.8,Lunch 11.00 – 14.30. A la carte 14.30 – 22.00. Brunch 11.00 – 15.00 (Saturday and Sunday).
Ravintola Meripaviljonki,13310,Modern European Restaurant,60.179401,24.946795,618,0.9835775518277581,3.0,7.8,
Ravintola Zinnkeller,13152,Brasserie,60.174404,24.958409,837,0.9933563946721842,2.0,7.7,"Ravintola Zinnkeller tarjoaa aitoa saksalaista perinneruokaa ja iloista tunnelmaa. Monipuoliselta listaltamme löydät Saksan eri alueiden herkut, viinejä ja oluita unohtamatta. Haluamme toteuttaa helpon elämysmatkan Saksaan Zinnkellerin kautta."
Ravintola Hämeentie - Bites Kallio,13065,Restaurant,60.184745,24.960844,387,0.9907539118065434,,7.7,
Madonna,13236,Italian Restaurant,60.181237,24.95766,87,0.977935471356524,2.0,7.6,
Pihvipaikka Karhunpesä,13032,"Cafe, Coffee, and Tea House",60.185388,24.943457,832,0.9866158024052761,4.0,7.5,
Lounaskahvila Raiku,13034,Café,60.180403,24.951898,317,0.9822028966765809,1.0,7.5,
Skiffer Kallio,13064,Pizzeria,60.185384,24.952611,451,0.965311004784689,1.0,7.5,
Zen Sushi,13276,Sushi Restaurant,60.174368,24.952807,865,0.9735225656278288,2.0,7.5,Autenttista makua Japanista!
Hilpeä Hauki,13006,Beer Bar,60.188455,24.959716,746,0.9845305832147937,2.0,7.4,Olutravintola Hilpeä Hauki on lämminhenkinen seurusteluravintola eläväisen Vaasankadun varrella. Hilpeä Hauki on tyyliltään kuin oikea hollantilainen Bruin Cafe tummine sävyineen. Ravintolan valtteina on välitön ilmapiiri ja laaja valikoima.
Beaver Bar/Majava Baari,13010,Dive Bar,60.182816,24.952688,248,0.992313785076943,1.0,7.4,
Ravintola Sävel,13031,Burger Joint,60.180676,24.951227,336,0.9797054829949566,2.0,7.3,Sävel on sivistynyt ja tunnelmallinen Ravintola/Finbistro yli 20-vuotiaille nautiskelijoille. Sävel tarjoaa asiakkailleen kotimaista iskelmää ja tunnelmaa perinteiseen henkeen. Sävel on tunnettu maukkaasta kotiruokalounaasta.
Bar Loosister,13003,Bar,60.187069,24.961065,620,0.9969610759084443,2.0,7.2,"Bar Loosister on kotoisa kortteliravintola Helsingin Kallion sykkeessä. Meiltä saat maukkaat burgerit ja pizzat, niin vegaanisena kuin lihallisena."
Puutarharavintola Viola,13034,Café,60.175917,24.946519,874,0.9822109789215052,1.0,7.2,
Kiinalainen Ravintola Family,13099,Chinese Restaurant,60.17425,24.950919,910,0.9819927583085478,1.0,7.2,
Pub Aleksis K,13010,Dive Bar,60.189157,24.957506,807,0.9743631190999612,1.0,7.2,
Ravintola Kuudes Linja,10039,Music Venue,60.183846,24.959906,257,0.9785335574809259,,7.0,
Pihka Lintulahti,13336,Scandinavian Restaurant,60.184094,24.962201,385,0.9942373593689383,2.0,6.6,"Pihka on uudenlainen ajatus siitä, mitä henkilöstöravintola tarkoittaa. Tyylikäs ja ravintolamainen toteutus vie visuaalisestikin ajatukset pois perinteisestä ruokalasta tähän päivään."
Helsing Bar,13010,Dive Bar,60.18486,24.951781,430,0.9764483382904435,1.0,6.5,
Mascot Bar & Live Stage,10039,Music Venue,60.181674,24.95374,170,0.9874563558774085,2.0,6.5,
King Kebab Kallio,13064,Pizzeria,60.188495,24.956165,733,0.9841022242338032,,6.5,
Street Bar,13010,Dive Bar,60.181198,24.952851,231,0.978582050950472,1.0,6.4,
Väinö Vähäkallion puiston koira-aitaus,16033,Dog Park,60.18342,24.962343,349,0.9621912582438898,,6.3,
William K. Kurvi,13018,Pub,60.187401,24.961338,660,0.9957810681494892,3.0,6.3,
Sinisen huvilan kahvila,13034,Café,60.181315,24.937124,982,0.9762543644122591,2.0,9.1,"Oman leipurin paikanpäällä tekemät erilaiset leivonnaiset, kakut, piiraat ja pullat ovat meille ylpeydenaihe. Olemme pitäneet valikoimamme suomalaisena ja selkeänä."
